code	date	type	gender	0_to_5	6_to_17	18_to_64	65_to_84	85+
E12000008	2020-07-12 00:00:00	TotalPositive	Female	92.0	377.0	12638.0	3234.0	3544.0
E12000006	2020-07-12 00:00:00	TotalPositive	Female	83.0	291.0	8200.0	2429.0	2322.0
E12000002	2020-07-12 00:00:00	TotalPositive	Female	132.0	524.0	16430.0	4521.0	3792.0
E92000001	2020-07-12 00:00:00	TotalPositive	Female	770.0	2876.0	90018.0	24647.0	22001.0
E12000009	2020-07-12 00:00:00	TotalPositive	Female	24.0	140.0	4538.0	1255.0	1370.0
E12000007	2020-07-12 00:00:00	TotalPositive	Female	113.0	245.0	10729.0	3623.0	2429.0
E12000006	2020-07-13 00:00:00	TotalPositive	Female	83.0	292.0	8228.0	2430.0	2326.0
E92000001	2020-07-13 00:00:00	TotalPositive	Female	777.0	2902.0	90267.0	24689.0	22020.0
E12000009	2020-07-13 00:00:00	TotalPositive	Female	24.0	141.0	4543.0	1256.0	1370.0
E12000008	2020-07-13 00:00:00	TotalPositive	Female	92.0	378.0	12661.0	3244.0	3548.0
E12000007	2020-07-13 00:00:00	TotalPositive	Female	114.0	246.0	10765.0	3630.0	2430.0
E12000002	2020-07-13 00:00:00	TotalPositive	Female	134.0	528.0	16464.0	4529.0	3794.0
E12000009	2020-07-14 00:00:00	TotalPositive	Female	24.0	141.0	4549.0	1257.0	1371.0
E12000008	2020-07-14 00:00:00	TotalPositive	Female	94.0	379.0	12680.0	3249.0	3555.0
E12000006	2020-07-14 00:00:00	TotalPositive	Female	84.0	297.0	8250.0	2437.0	2333.0
E12000002	2020-07-14 00:00:00	TotalPositive	Female	135.0	531.0	16508.0	4531.0	3795.0
E12000007	2020-07-14 00:00:00	TotalPositive	Female	115.0	252.0	10787.0	3633.0	2431.0
E92000001	2020-07-14 00:00:00	TotalPositive	Female	788.0	2924.0	90485.0	24721.0	22044.0
E12000002	2020-07-15 00:00:00	TotalPositive	Female	138.0	537.0	16563.0	4542.0	3798.0
E12000008	2020-07-15 00:00:00	TotalPositive	Female	96.0	379.0	12706.0	3257.0	3562.0
E12000007	2020-07-15 00:00:00	TotalPositive	Female	116.0	253.0	10819.0	3638.0	2432.0
E12000009	2020-07-15 00:00:00	TotalPositive	Female	24.0	143.0	4557.0	1258.0	1371.0
E92000001	2020-07-15 00:00:00	TotalPositive	Female	799.0	2953.0	90785.0	24773.0	22063.0
E12000006	2020-07-15 00:00:00	TotalPositive	Female	86.0	299.0	8277.0	2439.0	2333.0
E12000007	2020-07-16 00:00:00	TotalPositive	Female	117.0	253.0	10849.0	3641.0	2432.0
E12000008	2020-07-16 00:00:00	TotalPositive	Female	96.0	380.0	12731.0	3263.0	3566.0
E12000009	2020-07-16 00:00:00	TotalPositive	Female	24.0	143.0	4569.0	1260.0	1373.0
E12000002	2020-07-16 00:00:00	TotalPositive	Female	142.0	546.0	16617.0	4551.0	3800.0
E92000001	2020-07-16 00:00:00	TotalPositive	Female	812.0	2977.0	91020.0	24813.0	22080.0
E12000006	2020-07-16 00:00:00	TotalPositive	Female	86.0	300.0	8296.0	2445.0	2336.0
E92000001	2020-07-17 00:00:00	TotalPositive	Female	822.0	3001.0	91244.0	24835.0	22090.0
E12000002	2020-07-17 00:00:00	TotalPositive	Female	144.0	552.0	16666.0	4554.0	3801.0
E12000008	2020-07-17 00:00:00	TotalPositive	Female	96.0	380.0	12754.0	3268.0	3567.0
E12000009	2020-07-17 00:00:00	TotalPositive	Female	25.0	143.0	4575.0	1262.0	1373.0
E12000007	2020-07-17 00:00:00	TotalPositive	Female	117.0	254.0	10868.0	3643.0	2436.0
E12000006	2020-07-17 00:00:00	TotalPositive	Female	87.0	304.0	8316.0	2446.0	2337.0
E92000001	2020-07-18 00:00:00	TotalPositive	Female	829.0	3019.0	91432.0	24847.0	22098.0
E12000002	2020-07-18 00:00:00	TotalPositive	Female	148.0	554.0	16707.0	4554.0	3804.0
E12000009	2020-07-18 00:00:00	TotalPositive	Female	25.0	143.0	4577.0	1262.0	1373.0
E12000006	2020-07-18 00:00:00	TotalPositive	Female	88.0	305.0	8326.0	2446.0	2337.0
E12000008	2020-07-18 00:00:00	TotalPositive	Female	96.0	382.0	12777.0	3272.0	3567.0
E12000007	2020-07-18 00:00:00	TotalPositive	Female	117.0	255.0	10892.0	3645.0	2436.0
E12000009	2020-07-19 00:00:00	TotalPositive	Female	25.0	144.0	4579.0	1262.0	1373.0
E92000001	2020-07-19 00:00:00	TotalPositive	Female	839.0	3043.0	91599.0	24864.0	22102.0
E12000006	2020-07-19 00:00:00	TotalPositive	Female	88.0	306.0	8337.0	2446.0	2337.0
E12000008	2020-07-19 00:00:00	TotalPositive	Female	96.0	383.0	12798.0	3274.0	3568.0
E12000007	2020-07-19 00:00:00	TotalPositive	Female	117.0	257.0	10912.0	3648.0	2436.0
E12000002	2020-07-19 00:00:00	TotalPositive	Female	150.0	562.0	16746.0	4554.0	3804.0
E92000001	2020-07-20 00:00:00	TotalPositive	Female	853.0	3078.0	91907.0	24910.0	22116.0
E12000007	2020-07-20 00:00:00	TotalPositive	Female	120.0	261.0	10958.0	3655.0	2439.0
E12000008	2020-07-20 00:00:00	TotalPositive	Female	101.0	383.0	12841.0	3280.0	3571.0
E12000002	2020-07-20 00:00:00	TotalPositive	Female	152.0	577.0	16806.0	4561.0	3808.0
E12000009	2020-07-20 00:00:00	TotalPositive	Female	26.0	144.0	4589.0	1265.0	1373.0
E12000006	2020-07-20 00:00:00	TotalPositive	Female	90.0	306.0	8369.0	2455.0	2338.0
E12000009	2020-07-21 00:00:00	TotalPositive	Female	26.0	144.0	4606.0	1266.0	1375.0
E12000002	2020-07-21 00:00:00	TotalPositive	Female	152.0	589.0	16868.0	4565.0	3811.0
E92000001	2020-07-21 00:00:00	TotalPositive	Female	857.0	3107.0	92193.0	24938.0	22148.0
E12000007	2020-07-21 00:00:00	TotalPositive	Female	120.0	261.0	10987.0	3656.0	2442.0
E12000006	2020-07-21 00:00:00	TotalPositive	Female	91.0	307.0	8389.0	2461.0	2346.0
E12000008	2020-07-21 00:00:00	TotalPositive	Female	102.0	387.0	12874.0	3282.0	3577.0
E12000009	2020-07-22 00:00:00	TotalPositive	Female	26.0	147.0	4617.0	1266.0	1376.0
E92000001	2020-07-22 00:00:00	TotalPositive	Female	865.0	3142.0	92473.0	24975.0	22177.0
E12000007	2020-07-22 00:00:00	TotalPositive	Female	121.0	262.0	11018.0	3662.0	2446.0
E12000002	2020-07-22 00:00:00	TotalPositive	Female	156.0	600.0	16953.0	4578.0	3815.0
E12000006	2020-07-22 00:00:00	TotalPositive	Female	91.0	308.0	8411.0	2463.0	2346.0
E12000008	2020-07-22 00:00:00	TotalPositive	Female	104.0	390.0	12908.0	3283.0	3585.0
E12000007	2020-07-23 00:00:00	TotalPositive	Female	121.0	263.0	11047.0	3665.0	2446.0
E12000006	2020-07-23 00:00:00	TotalPositive	Female	92.0	311.0	8428.0	2464.0	2350.0
E12000008	2020-07-23 00:00:00	TotalPositive	Female	104.0	392.0	12943.0	3291.0	3590.0
E12000002	2020-07-23 00:00:00	TotalPositive	Female	156.0	611.0	17031.0	4584.0	3819.0
E12000009	2020-07-23 00:00:00	TotalPositive	Female	27.0	147.0	4635.0	1268.0	1376.0
E92000001	2020-07-23 00:00:00	TotalPositive	Female	869.0	3177.0	92772.0	25014.0	22197.0
E12000007	2020-07-24 00:00:00	TotalPositive	Female	122.0	267.0	11078.0	3672.0	2448.0
E12000008	2020-07-24 00:00:00	TotalPositive	Female	104.0	393.0	12976.0	3294.0	3590.0
E12000002	2020-07-24 00:00:00	TotalPositive	Female	158.0	626.0	17093.0	4587.0	3822.0
E12000006	2020-07-24 00:00:00	TotalPositive	Female	94.0	314.0	8459.0	2468.0	2356.0
E12000009	2020-07-24 00:00:00	TotalPositive	Female	27.0	147.0	4648.0	1270.0	1378.0
E92000001	2020-07-24 00:00:00	TotalPositive	Female	877.0	3214.0	93062.0	25043.0	22220.0
E12000002	2020-07-25 00:00:00	TotalPositive	Female	160.0	632.0	17148.0	4592.0	3822.0
E12000007	2020-07-25 00:00:00	TotalPositive	Female	124.0	269.0	11101.0	3673.0	2449.0
E12000008	2020-07-25 00:00:00	TotalPositive	Female	107.0	397.0	12994.0	3296.0	3593.0
E12000006	2020-07-25 00:00:00	TotalPositive	Female	94.0	315.0	8471.0	2471.0	2358.0
E12000009	2020-07-25 00:00:00	TotalPositive	Female	27.0	148.0	4655.0	1270.0	1379.0
E92000001	2020-07-25 00:00:00	TotalPositive	Female	892.0	3242.0	93247.0	25062.0	22232.0
E12000002	2020-07-26 00:00:00	TotalPositive	Female	161.0	641.0	17206.0	4598.0	3823.0
E12000007	2020-07-26 00:00:00	TotalPositive	Female	125.0	271.0	11127.0	3675.0	2450.0
E12000008	2020-07-26 00:00:00	TotalPositive	Female	108.0	397.0	13012.0	3296.0	3593.0
E12000009	2020-07-26 00:00:00	TotalPositive	Female	29.0	151.0	4660.0	1270.0	1379.0
E12000006	2020-07-26 00:00:00	TotalPositive	Female	94.0	316.0	8481.0	2472.0	2360.0
E92000001	2020-07-26 00:00:00	TotalPositive	Female	899.0	3276.0	93441.0	25081.0	22239.0
E92000001	2020-07-27 00:00:00	TotalPositive	Female	914.0	3311.0	93765.0	25116.0	22258.0
E12000002	2020-07-27 00:00:00	TotalPositive	Female	165.0	649.0	17286.0	4601.0	3827.0
E12000009	2020-07-27 00:00:00	TotalPositive	Female	29.0	154.0	4674.0	1271.0	1380.0
E12000006	2020-07-27 00:00:00	TotalPositive	Female	97.0	318.0	8510.0	2477.0	2362.0
E12000007	2020-07-27 00:00:00	TotalPositive	Female	125.0	275.0	11171.0	3682.0	2451.0
E12000008	2020-07-27 00:00:00	TotalPositive	Female	108.0	399.0	13050.0	3302.0	3596.0
E92000001	2020-07-28 00:00:00	TotalPositive	Female	925.0	3351.0	94057.0	25163.0	22283.0
E12000002	2020-07-28 00:00:00	TotalPositive	Female	168.0	660.0	17363.0	4608.0	3833.0
E12000007	2020-07-28 00:00:00	TotalPositive	Female	126.0	276.0	11209.0	3685.0	2453.0
E12000009	2020-07-28 00:00:00	TotalPositive	Female	29.0	154.0	4682.0	1273.0	1380.0
E12000008	2020-07-28 00:00:00	TotalPositive	Female	109.0	403.0	13073.0	3308.0	3600.0
E12000006	2020-07-28 00:00:00	TotalPositive	Female	97.0	322.0	8524.0	2484.0	2370.0
E12000009	2020-07-29 00:00:00	TotalPositive	Female	29.0	155.0	4699.0	1275.0	1382.0
E12000006	2020-07-29 00:00:00	TotalPositive	Female	97.0	322.0	8556.0	2489.0	2376.0
E12000007	2020-07-29 00:00:00	TotalPositive	Female	130.0	277.0	11241.0	3688.0	2460.0
E92000001	2020-07-29 00:00:00	TotalPositive	Female	935.0	3388.0	94469.0	25200.0	22324.0
E12000002	2020-07-29 00:00:00	TotalPositive	Female	171.0	674.0	17480.0	4617.0	3837.0
E12000008	2020-07-29 00:00:00	TotalPositive	Female	109.0	404.0	13110.0	3313.0	3610.0
E12000009	2020-07-30 00:00:00	TotalPositive	Female	32.0	156.0	4718.0	1279.0	1384.0
E12000007	2020-07-30 00:00:00	TotalPositive	Female	130.0	281.0	11288.0	3689.0	2462.0
E12000008	2020-07-30 00:00:00	TotalPositive	Female	111.0	405.0	13141.0	3318.0	3613.0
E12000002	2020-07-30 00:00:00	TotalPositive	Female	177.0	687.0	17565.0	4629.0	3844.0
E12000006	2020-07-30 00:00:00	TotalPositive	Female	97.0	323.0	8576.0	2491.0	2381.0
E92000001	2020-07-30 00:00:00	TotalPositive	Female	951.0	3423.0	94819.0	25242.0	22352.0
E12000007	2020-07-31 00:00:00	TotalPositive	Female	131.0	283.0	11322.0	3689.0	2462.0
E12000008	2020-07-31 00:00:00	TotalPositive	Female	111.0	406.0	13155.0	3322.0	3614.0
E92000001	2020-07-31 00:00:00	TotalPositive	Female	962.0	3450.0	95069.0	25274.0	22372.0
E12000009	2020-07-31 00:00:00	TotalPositive	Female	33.0	157.0	4727.0	1280.0	1384.0
E12000002	2020-07-31 00:00:00	TotalPositive	Female	179.0	695.0	17632.0	4640.0	3852.0
E12000006	2020-07-31 00:00:00	TotalPositive	Female	97.0	325.0	8585.0	2492.0	2381.0
E12000008	2020-08-01 00:00:00	TotalPositive	Female	111.0	407.0	13167.0	3323.0	3615.0
E12000007	2020-08-01 00:00:00	TotalPositive	Female	132.0	285.0	11343.0	3694.0	2462.0
E12000002	2020-08-01 00:00:00	TotalPositive	Female	183.0	702.0	17698.0	4647.0	3857.0
E12000009	2020-08-01 00:00:00	TotalPositive	Female	33.0	159.0	4731.0	1280.0	1384.0
E92000001	2020-08-01 00:00:00	TotalPositive	Female	970.0	3478.0	95263.0	25292.0	22381.0
E12000006	2020-08-01 00:00:00	TotalPositive	Female	97.0	325.0	8592.0	2495.0	2383.0
E12000008	2020-08-02 00:00:00	TotalPositive	Female	112.0	407.0	13169.0	3324.0	3615.0
E12000007	2020-08-02 00:00:00	TotalPositive	Female	134.0	286.0	11371.0	3694.0	2462.0
E12000009	2020-08-02 00:00:00	TotalPositive	Female	33.0	160.0	4735.0	1280.0	1384.0
E92000001	2020-08-02 00:00:00	TotalPositive	Female	983.0	3495.0	95459.0	25303.0	22382.0
E12000006	2020-08-02 00:00:00	TotalPositive	Female	99.0	326.0	8602.0	2496.0	2384.0
E12000002	2020-08-02 00:00:00	TotalPositive	Female	187.0	710.0	17760.0	4653.0	3857.0
E12000009	2020-08-03 00:00:00	TotalPositive	Female	33.0	161.0	4758.0	1284.0	1386.0
E92000001	2020-08-03 00:00:00	TotalPositive	Female	1000.0	3525.0	95832.0	25358.0	22412.0
E12000008	2020-08-03 00:00:00	TotalPositive	Female	112.0	409.0	13201.0	3330.0	3621.0
E12000006	2020-08-03 00:00:00	TotalPositive	Female	99.0	329.0	8628.0	2499.0	2390.0
E12000002	2020-08-03 00:00:00	TotalPositive	Female	192.0	719.0	17860.0	4675.0	3867.0
E12000007	2020-08-03 00:00:00	TotalPositive	Female	138.0	290.0	11403.0	3697.0	2462.0
E12000007	2020-08-04 00:00:00	TotalPositive	Female	140.0	294.0	11452.0	3701.0	2466.0
E12000009	2020-08-04 00:00:00	TotalPositive	Female	33.0	162.0	4784.0	1287.0	1388.0
E12000008	2020-08-04 00:00:00	TotalPositive	Female	112.0	413.0	13228.0	3337.0	3630.0
E12000002	2020-08-04 00:00:00	TotalPositive	Female	198.0	732.0	17972.0	4686.0	3877.0
E92000001	2020-08-04 00:00:00	TotalPositive	Female	1017.0	3566.0	96220.0	25400.0	22459.0
E12000006	2020-08-04 00:00:00	TotalPositive	Female	101.0	330.0	8651.0	2501.0	2393.0
E12000006	2020-08-05 00:00:00	TotalPositive	Female	102.0	332.0	8670.0	2503.0	2401.0
E12000008	2020-08-05 00:00:00	TotalPositive	Female	112.0	414.0	13255.0	3339.0	3637.0
E12000002	2020-08-05 00:00:00	TotalPositive	Female	201.0	743.0	18077.0	4700.0	3883.0
E12000007	2020-08-05 00:00:00	TotalPositive	Female	142.0	297.0	11505.0	3702.0	2470.0
E12000009	2020-08-05 00:00:00	TotalPositive	Female	34.0	162.0	4802.0	1293.0	1392.0
E92000001	2020-08-05 00:00:00	TotalPositive	Female	1033.0	3606.0	96625.0	25442.0	22498.0
E12000008	2020-08-06 00:00:00	TotalPositive	Female	113.0	415.0	13277.0	3342.0	3647.0
E12000007	2020-08-06 00:00:00	TotalPositive	Female	143.0	300.0	11543.0	3706.0	2473.0
E12000006	2020-08-06 00:00:00	TotalPositive	Female	103.0	334.0	8687.0	2505.0	2404.0
E12000009	2020-08-06 00:00:00	TotalPositive	Female	36.0	168.0	4817.0	1294.0	1393.0
E92000001	2020-08-06 00:00:00	TotalPositive	Female	1047.0	3647.0	97002.0	25483.0	22531.0
E12000002	2020-08-06 00:00:00	TotalPositive	Female	205.0	754.0	18189.0	4712.0	3886.0
E12000009	2020-08-07 00:00:00	TotalPositive	Female	37.0	170.0	4835.0	1294.0	1394.0
E12000006	2020-08-07 00:00:00	TotalPositive	Female	106.0	341.0	8713.0	2508.0	2406.0
E92000001	2020-08-07 00:00:00	TotalPositive	Female	1067.0	3689.0	97343.0	25524.0	22559.0
E12000002	2020-08-07 00:00:00	TotalPositive	Female	208.0	762.0	18277.0	4725.0	3890.0
E12000008	2020-08-07 00:00:00	TotalPositive	Female	114.0	417.0	13296.0	3344.0	3652.0
E12000007	2020-08-07 00:00:00	TotalPositive	Female	145.0	308.0	11593.0	3713.0	2480.0
E92000001	2020-08-08 00:00:00	TotalPositive	Female	1077.0	3719.0	97574.0	25561.0	22566.0
E12000008	2020-08-08 00:00:00	TotalPositive	Female	115.0	418.0	13305.0	3348.0	3652.0
E12000009	2020-08-08 00:00:00	TotalPositive	Female	39.0	171.0	4842.0	1296.0	1394.0
E12000006	2020-08-08 00:00:00	TotalPositive	Female	107.0	344.0	8734.0	2514.0	2407.0
E12000002	2020-08-08 00:00:00	TotalPositive	Female	210.0	771.0	18352.0	4737.0	3893.0
E12000007	2020-08-08 00:00:00	TotalPositive	Female	145.0	308.0	11608.0	3715.0	2481.0
E92000001	2020-08-09 00:00:00	TotalPositive	Female	1088.0	3745.0	97784.0	25584.0	22576.0
E12000006	2020-08-09 00:00:00	TotalPositive	Female	107.0	344.0	8744.0	2515.0	2407.0
E12000007	2020-08-09 00:00:00	TotalPositive	Female	146.0	310.0	11637.0	3716.0	2481.0
E12000009	2020-08-09 00:00:00	TotalPositive	Female	39.0	171.0	4848.0	1298.0	1394.0
E12000008	2020-08-09 00:00:00	TotalPositive	Female	115.0	420.0	13314.0	3348.0	3654.0
E12000002	2020-08-09 00:00:00	TotalPositive	Female	213.0	780.0	18406.0	4745.0	3897.0
E12000002	2020-08-10 00:00:00	TotalPositive	Female	218.0	796.0	18554.0	4755.0	3903.0
E12000007	2020-08-10 00:00:00	TotalPositive	Female	148.0	315.0	11696.0	3718.0	2484.0
E92000001	2020-08-10 00:00:00	TotalPositive	Female	1113.0	3806.0	98292.0	25631.0	22616.0
E12000009	2020-08-10 00:00:00	TotalPositive	Female	39.0	172.0	4866.0	1300.0	1397.0
E12000006	2020-08-10 00:00:00	TotalPositive	Female	109.0	347.0	8770.0	2521.0	2408.0
E12000008	2020-08-10 00:00:00	TotalPositive	Female	119.0	423.0	13351.0	3350.0	3663.0
E92000001	2020-08-11 00:00:00	TotalPositive	Female	1127.0	3867.0	98761.0	25678.0	22644.0
E12000007	2020-08-11 00:00:00	TotalPositive	Female	150.0	327.0	11751.0	3724.0	2486.0
E12000008	2020-08-11 00:00:00	TotalPositive	Female	121.0	425.0	13385.0	3357.0	3666.0
E12000002	2020-08-11 00:00:00	TotalPositive	Female	220.0	810.0	18692.0	4764.0	3910.0
E12000006	2020-08-11 00:00:00	TotalPositive	Female	109.0	348.0	8791.0	2521.0	2409.0
E12000009	2020-08-11 00:00:00	TotalPositive	Female	39.0	173.0	4882.0	1301.0	1401.0
E12000007	2020-08-12 00:00:00	TotalPositive	Female	151.0	336.0	11807.0	3727.0	2486.0
E12000008	2020-08-12 00:00:00	TotalPositive	Female	121.0	427.0	13416.0	3358.0	3668.0
E12000006	2020-08-12 00:00:00	TotalPositive	Female	110.0	350.0	8817.0	2525.0	2410.0
E92000001	2020-08-12 00:00:00	TotalPositive	Female	1143.0	3917.0	99205.0	25713.0	22659.0
E12000009	2020-08-12 00:00:00	TotalPositive	Female	39.0	174.0	4898.0	1302.0	1402.0
E12000002	2020-08-12 00:00:00	TotalPositive	Female	225.0	824.0	18809.0	4775.0	3915.0
E12000009	2020-08-13 00:00:00	TotalPositive	Female	39.0	178.0	4915.0	1304.0	1407.0
E12000007	2020-08-13 00:00:00	TotalPositive	Female	152.0	341.0	11863.0	3733.0	2491.0
E12000002	2020-08-13 00:00:00	TotalPositive	Female	227.0	830.0	18903.0	4786.0	3919.0
E12000008	2020-08-13 00:00:00	TotalPositive	Female	121.0	430.0	13447.0	3363.0	3669.0
E12000006	2020-08-13 00:00:00	TotalPositive	Female	111.0	354.0	8841.0	2529.0	2416.0
E92000001	2020-08-13 00:00:00	TotalPositive	Female	1156.0	3955.0	99617.0	25753.0	22687.0
E12000007	2020-08-14 00:00:00	TotalPositive	Female	152.0	344.0	11920.0	3737.0	2491.0
E12000009	2020-08-14 00:00:00	TotalPositive	Female	43.0	179.0	4943.0	1307.0	1409.0
E12000002	2020-08-14 00:00:00	TotalPositive	Female	230.0	841.0	19009.0	4794.0	3926.0
E12000006	2020-08-14 00:00:00	TotalPositive	Female	111.0	356.0	8870.0	2534.0	2420.0
E12000008	2020-08-14 00:00:00	TotalPositive	Female	124.0	435.0	13477.0	3368.0	3675.0
E92000001	2020-08-14 00:00:00	TotalPositive	Female	1171.0	4001.0	100053.0	25796.0	22714.0
E92000001	2020-08-15 00:00:00	TotalPositive	Female	1182.0	4025.0	100294.0	25815.0	22720.0
E12000007	2020-08-15 00:00:00	TotalPositive	Female	155.0	348.0	11960.0	3739.0	2491.0
E12000002	2020-08-15 00:00:00	TotalPositive	Female	233.0	849.0	19062.0	4799.0	3927.0
E12000009	2020-08-15 00:00:00	TotalPositive	Female	43.0	181.0	4949.0	1309.0	1409.0
E12000006	2020-08-15 00:00:00	TotalPositive	Female	112.0	358.0	8880.0	2536.0	2420.0
E12000008	2020-08-15 00:00:00	TotalPositive	Female	125.0	438.0	13495.0	3370.0	3676.0
E92000001	2020-08-16 00:00:00	TotalPositive	Female	1192.0	4053.0	100483.0	25829.0	22723.0
E12000006	2020-08-16 00:00:00	TotalPositive	Female	113.0	360.0	8893.0	2537.0	2420.0
E12000002	2020-08-16 00:00:00	TotalPositive	Female	234.0	855.0	19109.0	4800.0	3927.0
E12000009	2020-08-16 00:00:00	TotalPositive	Female	45.0	182.0	4958.0	1310.0	1409.0
E12000007	2020-08-16 00:00:00	TotalPositive	Female	156.0	352.0	11986.0	3742.0	2491.0
E12000008	2020-08-16 00:00:00	TotalPositive	Female	125.0	438.0	13511.0	3370.0	3678.0
E12000006	2020-08-17 00:00:00	TotalPositive	Female	115.0	364.0	8918.0	2539.0	2422.0
E92000001	2020-08-17 00:00:00	TotalPositive	Female	1208.0	4104.0	100942.0	25860.0	22738.0
E12000007	2020-08-17 00:00:00	TotalPositive	Female	158.0	356.0	12065.0	3746.0	2493.0
E12000009	2020-08-17 00:00:00	TotalPositive	Female	45.0	185.0	4977.0	1311.0	1409.0
E12000002	2020-08-17 00:00:00	TotalPositive	Female	240.0	866.0	19229.0	4809.0	3929.0
E12000008	2020-08-17 00:00:00	TotalPositive	Female	125.0	447.0	13560.0	3371.0	3681.0
E12000006	2020-08-18 00:00:00	TotalPositive	Female	117.0	365.0	8939.0	2542.0	2428.0
E12000009	2020-08-18 00:00:00	TotalPositive	Female	45.0	189.0	5005.0	1311.0	1410.0
E12000002	2020-08-18 00:00:00	TotalPositive	Female	243.0	871.0	19308.0	4813.0	3934.0
E92000001	2020-08-18 00:00:00	TotalPositive	Female	1218.0	4140.0	101343.0	25882.0	22761.0
E12000007	2020-08-18 00:00:00	TotalPositive	Female	161.0	365.0	12145.0	3750.0	2497.0
E12000008	2020-08-18 00:00:00	TotalPositive	Female	125.0	453.0	13596.0	3372.0	3683.0
E12000009	2020-08-19 00:00:00	TotalPositive	Female	46.0	195.0	5034.0	1312.0	1410.0
E12000007	2020-08-19 00:00:00	TotalPositive	Female	161.0	368.0	12215.0	3753.0	2505.0
E12000002	2020-08-19 00:00:00	TotalPositive	Female	246.0	876.0	19440.0	4819.0	3937.0
E92000001	2020-08-19 00:00:00	TotalPositive	Female	1228.0	4173.0	101826.0	25911.0	22787.0
E12000006	2020-08-19 00:00:00	TotalPositive	Female	117.0	366.0	8961.0	2546.0	2430.0
E12000008	2020-08-19 00:00:00	TotalPositive	Female	126.0	456.0	13641.0	3375.0	3687.0
E92000001	2020-08-20 00:00:00	TotalPositive	Female	1242.0	4243.0	102354.0	25945.0	22810.0
E12000007	2020-08-20 00:00:00	TotalPositive	Female	161.0	380.0	12305.0	3758.0	2505.0
E12000009	2020-08-20 00:00:00	TotalPositive	Female	47.0	201.0	5073.0	1313.0	1414.0
E12000002	2020-08-20 00:00:00	TotalPositive	Female	250.0	890.0	19541.0	4830.0	3940.0
E12000006	2020-08-20 00:00:00	TotalPositive	Female	118.0	372.0	8999.0	2546.0	2432.0
E12000008	2020-08-20 00:00:00	TotalPositive	Female	127.0	463.0	13682.0	3377.0	3693.0
E12000002	2020-08-21 00:00:00	TotalPositive	Female	255.0	901.0	19627.0	4840.0	3941.0
E12000007	2020-08-21 00:00:00	TotalPositive	Female	164.0	386.0	12378.0	3760.0	2506.0
E12000008	2020-08-21 00:00:00	TotalPositive	Female	127.0	470.0	13723.0	3387.0	3695.0
E12000009	2020-08-21 00:00:00	TotalPositive	Female	47.0	202.0	5098.0	1316.0	1415.0
E92000001	2020-08-21 00:00:00	TotalPositive	Female	1256.0	4288.0	102754.0	25983.0	22822.0
E12000006	2020-08-21 00:00:00	TotalPositive	Female	118.0	373.0	9018.0	2550.0	2435.0
E92000001	2020-08-22 00:00:00	TotalPositive	Female	1268.0	4336.0	103017.0	26009.0	22825.0
E12000008	2020-08-22 00:00:00	TotalPositive	Female	128.0	475.0	13749.0	3390.0	3696.0
E12000009	2020-08-22 00:00:00	TotalPositive	Female	49.0	205.0	5112.0	1316.0	1415.0
E12000002	2020-08-22 00:00:00	TotalPositive	Female	257.0	913.0	19698.0	4845.0	3942.0
E12000007	2020-08-22 00:00:00	TotalPositive	Female	166.0	394.0	12416.0	3763.0	2506.0
E12000006	2020-08-22 00:00:00	TotalPositive	Female	118.0	377.0	9032.0	2551.0	2435.0
E12000006	2020-08-23 00:00:00	TotalPositive	Female	120.0	382.0	9050.0	2552.0	2435.0
E12000008	2020-08-23 00:00:00	TotalPositive	Female	129.0	482.0	13779.0	3394.0	3697.0
E12000007	2020-08-23 00:00:00	TotalPositive	Female	170.0	400.0	12474.0	3766.0	2507.0
E12000002	2020-08-23 00:00:00	TotalPositive	Female	257.0	918.0	19745.0	4850.0	3943.0
E92000001	2020-08-23 00:00:00	TotalPositive	Female	1280.0	4376.0	103271.0	26028.0	22830.0
E12000009	2020-08-23 00:00:00	TotalPositive	Female	49.0	210.0	5127.0	1316.0	1415.0
E12000008	2020-08-24 00:00:00	TotalPositive	Female	130.0	488.0	13813.0	3398.0	3699.0
E12000002	2020-08-24 00:00:00	TotalPositive	Female	259.0	924.0	19843.0	4861.0	3945.0
E12000007	2020-08-24 00:00:00	TotalPositive	Female	174.0	410.0	12555.0	3768.0	2507.0
E12000009	2020-08-24 00:00:00	TotalPositive	Female	49.0	212.0	5147.0	1318.0	1417.0
E92000001	2020-08-24 00:00:00	TotalPositive	Female	1294.0	4424.0	103710.0	26063.0	22844.0
E12000006	2020-08-24 00:00:00	TotalPositive	Female	120.0	386.0	9100.0	2557.0	2438.0
E12000008	2020-08-25 00:00:00	TotalPositive	Female	132.0	489.0	13851.0	3401.0	3701.0
E12000006	2020-08-25 00:00:00	TotalPositive	Female	122.0	387.0	9140.0	2564.0	2438.0
E12000007	2020-08-25 00:00:00	TotalPositive	Female	177.0	417.0	12613.0	3773.0	2509.0
E92000001	2020-08-25 00:00:00	TotalPositive	Female	1311.0	4461.0	104129.0	26094.0	22864.0
E12000009	2020-08-25 00:00:00	TotalPositive	Female	50.0	217.0	5165.0	1319.0	1418.0
E12000002	2020-08-25 00:00:00	TotalPositive	Female	262.0	927.0	19930.0	4868.0	3947.0
E12000002	2020-08-26 00:00:00	TotalPositive	Female	264.0	943.0	20052.0	4877.0	3953.0
E12000006	2020-08-26 00:00:00	TotalPositive	Female	125.0	394.0	9181.0	2566.0	2442.0
