date	name	code	newAdmissions	covidOccupiedMVBeds	hospitalCases	newPillarOneTestsByPublishDate	newPillarTwoTestsByPublishDate	newPillarThreeTestsByPublishDate	newPillarFourTestsByPublishDate	newDeathsByDeathDate	newCasesBySpecimenDate
2020-12-03	South East	E40000005	208	110	1442	0	0	0	0	55	2290
2020-12-03	South West	E40000006	87	58	906	0	0	0	0	24	672
2020-12-03	East of England	E40000007	124	81	1035	0	0	0	0	25	1338
2020-12-03	Midlands	E40000008	344	244	2843	0	0	0	0	110	2586
2020-12-03	North East and Yorkshire	E40000009	246	167	2551	0	0	0	0	84	1743
2020-12-03	North West	E40000010	172	178	2434	0	0	0	0	68	1353
2020-12-03	England	E92000001	1337	1094	12896	72504	242595	2916	0	403	12536
2020-12-03	Northern Ireland	N92000002	41	27	586	2232	6063	0	0	6	497
2020-12-03	Scotland	S92000003	75	69	982	8918	17949	0	0	34	808
2020-12-03	Wales	W92000004	50	71	1187	3875	11342	0	0	27	1807
2020-12-04	London	E40000003	170	249	1659	0	0	0	0	32	2922
2020-12-04	South East	E40000005	175	107	1426	0	0	0	0	55	2333
2020-12-04	South West	E40000006	69	60	905	0	0	0	0	29	597
2020-12-04	East of England	E40000007	106	83	1072	0	0	0	0	28	1382
2020-12-04	Midlands	E40000008	356	258	2967	0	0	0	0	111	2493
2020-12-04	North East and Yorkshire	E40000009	198	175	2590	0	0	0	0	89	1610
2020-12-04	North West	E40000010	174	181	2368	0	0	0	0	66	1447
2020-12-04	England	E92000001	1248	1113	12987	70833	242882	3393	0	412	12906
2020-12-04	Northern Ireland	N92000002	41	24	594	1941	5589	0	0	7	433
2020-12-04	Scotland	S92000003	88	65	965	7406	13317	0	0	28	646
2020-12-04	Wales	W92000004	58	72	1175	4639	12700	0	0	26	1698
2020-12-05	London	E40000003	141	238	1710	0	0	0	0	28	2273
2020-12-05	South East	E40000005	187	109	1496	0	0	0	0	44	1885
2020-12-05	South West	E40000006	83	57	877	0	0	0	0	25	515
2020-12-05	East of England	E40000007	115	87	1064	0	0	0	0	29	1185
2020-12-05	Midlands	E40000008	262	245	3021	0	0	0	0	94	1962
2020-12-05	North East and Yorkshire	E40000009	239	169	2498	0	0	0	0	72	1294
2020-12-05	North West	E40000010	159	181	2302	0	0	0	0	53	1002
2020-12-05	England	E92000001	1186	1086	12968	63923	230995	1417	0	346	10185
2020-12-05	Northern Ireland	N92000002	33	24	602	2672	3294	0	0	12	397
2020-12-05	Scotland	S92000003	81	64	945	5583	9207	0	0	19	664
2020-12-05	Wales	W92000004	81	73	1167	5195	14382	0	0	20	1533
2020-12-06	London	E40000003	179	242	1766	0	0	0	0	27	2420
2020-12-06	South East	E40000005	195	105	1549	0	0	0	0	45	2032
2020-12-06	South West	E40000006	92	58	887	0	0	0	0	17	508
2020-12-06	East of England	E40000007	114	84	1108	0	0	0	0	28	1301
2020-12-06	Midlands	E40000008	323	259	3087	0	0	0	0	101	2085
2020-12-06	North East and Yorkshire	E40000009	226	172	2545	0	0	0	0	82	1376
2020-12-06	North West	E40000010	182	167	2247	0	0	0	0	50	1137
2020-12-06	England	E92000001	1311	1087	13189	51003	173238	335	0	352	10901
2020-12-06	Northern Ireland	N92000002	31	24	614	1588	2901	0	0	11	368
2020-12-06	Scotland	S92000003	63	62	951	5352	6169	0	0	28	645
2020-12-06	Wales	W92000004	62	76	1199	4293	12369	0	0	25	1697
2020-12-07	London	E40000003	210	244	1822	0	0	0	0	32	3706
2020-12-07	South East	E40000005	204	107	1619	0	0	0	0	38	3292
2020-12-07	South West	E40000006	114	54	912	0	0	0	0	26	780
2020-12-07	East of England	E40000007	167	88	1149	0	0	0	0	26	2195
2020-12-07	Midlands	E40000008	303	262	3109	0	0	0	0	99	3301
2020-12-07	North East and Yorkshire	E40000009	256	175	2617	0	0	0	0	76	2161
2020-12-07	North West	E40000010	212	179	2388	0	0	0	0	55	1840
2020-12-07	England	E92000001	1466	1109	13616	58766	116426	2074	0	354	17420
2020-12-07	Northern Ireland	N92000002	39	21	607	1676	3986	0	0	17	469
2020-12-07	Scotland	S92000003	89	59	974	5934	9267	0	0	29	953
2020-12-07	Wales	W92000004	63	82	1208	2882	6378	0	0	20	2511
2020-12-08	London	E40000003	203	249	1849	0	0	0	0	34	3697
2020-12-08	South East	E40000005	203	113	1692	0	0	0	0	62	3137
2020-12-08	South West	E40000006	85	55	907	0	0	0	0	23	844
2020-12-08	East of England	E40000007	211	86	1155	0	0	0	0	29	2086
2020-12-08	Midlands	E40000008	360	272	3128	0	0	0	0	95	3129
2020-12-08	North East and Yorkshire	E40000009	248	173	2566	0	0	0	0	67	2069
2020-12-08	North West	E40000010	218	170	2332	0	0	0	0	60	1573
2020-12-08	England	E92000001	1528	1118	13629	74109	163589	1990	0	373	16690
2020-12-08	Northern Ireland	N92000002	53	20	624	1995	6998	0	0	7	470
2020-12-08	Scotland	S92000003	104	57	983	8021	14248	0	0	27	1041
2020-12-08	Wales	W92000004	98	77	1231	4182	8990	0	0	26	2602
2020-12-09	London	E40000003	248	241	1787	0	0	0	0	30	4413
2020-12-09	South East	E40000005	232	119	1726	0	0	0	0	54	3233
2020-12-09	South West	E40000006	131	55	913	0	0	0	0	27	818
2020-12-09	East of England	E40000007	163	89	1194	0	0	0	0	36	2255
2020-12-09	Midlands	E40000008	319	270	3103	0	0	0	0	94	3066
2020-12-09	North East and Yorkshire	E40000009	248	160	2526	0	0	0	0	70	1979
2020-12-09	North West	E40000010	209	160	2218	0	0	0	0	60	1598
2020-12-09	England	E92000001	1550	1094	13467	79286	227947	2401	0	373	17502
2020-12-09	Northern Ireland	N92000002	34	24	603	2175	6705	0	0	9	455
2020-12-09	Scotland	S92000003	94	50	972	9020	14478	0	0	23	996
2020-12-09	Wales	W92000004	76	75	1280	3711	10177	0	0	25	2692
2020-12-10	London	E40000003	235	256	1934	0	0	0	0	29	4990
2020-12-10	South East	E40000005	259	120	1796	0	0	0	0	49	3586
2020-12-10	South West	E40000006	104	53	901	0	0	0	0	32	869
2020-12-10	East of England	E40000007	136	94	1301	0	0	0	0	37	2318
2020-12-10	Midlands	E40000008	376	275	3135	0	0	0	0	94	3111
2020-12-10	North East and Yorkshire	E40000009	214	151	2442	0	0	0	0	80	1866
2020-12-10	North West	E40000010	200	161	2287	0	0	0	0	52	1652
2020-12-10	England	E92000001	1524	1110	13796	72941	254172	2611	0	377	18567
2020-12-10	Northern Ireland	N92000002	31	22	606	2269	7106	0	0	13	501
2020-12-10	Scotland	S92000003	90	52	984	8841	16083	0	0	22	896
2020-12-10	Wales	W92000004	105	83	1328	5749	11564	0	0	32	2664
2020-12-11	London	E40000003	277	261	2031	0	0	0	0	27	5470
2020-12-11	South East	E40000005	235	120	1859	0	0	0	0	68	4074
2020-12-11	South West	E40000006	103	51	913	0	0	0	0	30	811
2020-12-11	East of England	E40000007	134	95	1327	0	0	0	0	49	2690
2020-12-11	Midlands	E40000008	324	279	3107	0	0	0	0	96	3178
2020-12-11	North East and Yorkshire	E40000009	238	149	2386	0	0	0	0	78	1883
2020-12-11	North West	E40000010	139	162	2278	0	0	0	0	47	1646
2020-12-11	England	E92000001	1450	1117	13901	70552	250926	2896	0	397	19891
2020-12-11	Northern Ireland	N92000002	29	23	590	1854	5338	0	0	9	521
2020-12-11	Scotland	S92000003	91	53	999	8564	14731	0	0	20	872
2020-12-11	Wales	W92000004	117	82	1385	5456	14382	0	0	26	2812
2020-12-12	London	E40000003	246	256	2092	0	0	0	0	41	4652
2020-12-12	South East	E40000005	262	125	1945	0	0	0	0	54	3292
2020-12-12	South West	E40000006	103	46	843	0	0	0	0	16	665
2020-12-12	East of England	E40000007	183	93	1407	0	0	0	0	32	2245
2020-12-12	Midlands	E40000008	357	261	3076	0	0	0	0	105	2366
2020-12-12	North East and Yorkshire	E40000009	249	139	2309	0	0	0	0	62	1458
2020-12-12	North West	E40000010	187	167	2255	0	0	0	0	62	1258
2020-12-12	England	E92000001	1587	1087	13927	65413	250867	966	0	374	16031
2020-12-12	Northern Ireland	N92000002	41	23	609	1998	3848	0	0	7	361
2020-12-12	Scotland	S92000003	69	52	994	7239	9997	0	0	23	683
2020-12-12	Wales	W92000004	102	81	1370	0	0	0	0	33	2285
2020-12-13	London	E40000003	287	256	2212	0	0	0	0	30	5493
2020-12-13	South East	E40000005	258	125	1975	0	0	0	0	68	3686
2020-12-13	South West	E40000006	118	53	946	0	0	0	0	25	816
2020-12-13	East of England	E40000007	159	99	1432	0	0	0	0	36	2750
2020-12-13	Midlands	E40000008	304	278	3276	0	0	0	0	95	2371
2020-12-13	North East and Yorkshire	E40000009	256	147	2353	0	0	0	0	63	1598
2020-12-13	North West	E40000010	199	165	2266	0	0	0	0	49	1323
2020-12-13	England	E92000001	1581	1123	14460	56060	217112	365	0	366	18134
2020-12-13	Northern Ireland	N92000002	39	24	629	1832	2574	0	0	5	400
2020-12-13	Scotland	S92000003	72	47	1015	4643	6271	0	0	26	722
2020-12-13	Wales	W92000004	64	87	1425	4742	4561	0	0	22	2734
2020-12-14	London	E40000003	292	262	2330	0	0	0	0	37	8312
2020-12-14	South East	E40000005	249	143	2118	0	0	0	0	66	5994
2020-12-14	South West	E40000006	125	56	1005	0	0	0	0	31	1259
2020-12-14	East of England	E40000007	274	103	1506	0	0	0	0	40	4427
2020-12-14	Midlands	E40000008	329	257	3286	0	0	0	0	105	4429
2020-12-14	North East and Yorkshire	E40000009	301	145	2483	0	0	0	0	72	2622
2020-12-14	North West	E40000010	176	161	2325	0	0	0	0	59	2235
2020-12-14	England	E92000001	1746	1127	15053	59575	180386	2172	0	412	29521
2020-12-14	Northern Ireland	N92000002	49	24	644	1816	3893	0	0	6	567
2020-12-14	Scotland	S92000003	93	46	1012	6095	7047	0	0	31	1102
2020-12-14	Wales	W92000004	67	91	1529	6703	23	0	0	30	3539
2020-12-15	London	E40000003	332	292	2482	0	0	0	0	43	8819
2020-12-15	South East	E40000005	271	150	2141	0	0	0	0	69	6039
2020-12-15	South West	E40000006	112	57	1005	0	0	0	0	30	1220
2020-12-15	East of England	E40000007	198	103	1502	0	0	0	0	40	4345
2020-12-15	Midlands	E40000008	368	251	3097	0	0	0	0	93	3962
2020-12-15	North East and Yorkshire	E40000009	271	144	2482	0	0	0	0	61	2389
2020-12-15	North West	E40000010	178	162	2322	0	0	0	0	46	2123
2020-12-15	England	E92000001	1730	1159	15031	80071	182203	2679	0	385	29110
2020-12-15	Northern Ireland	N92000002	56	24	656	2147	6338	0	0	6	538
2020-12-15	Scotland	S92000003	82	45	996	8034	5791	0	0	31	1037
2020-12-15	Wales	W92000004	88	98	1525	6129	64	0	0	32	3181
2020-12-16	London	E40000003	252	291	2543	0	0	0	0	29	9962
2020-12-16	South East	E40000005	337	151	2195	0	0	0	0	77	6035
2020-12-16	South West	E40000006	105	58	1021	0	0	0	0	21	1330
2020-12-16	East of England	E40000007	235	108	1734	0	0	0	0	41	4717
2020-12-16	Midlands	E40000008	385	254	3191	0	0	0	0	88	3752
2020-12-16	North East and Yorkshire	E40000009	260	142	2505	0	0	0	0	50	2049
2020-12-16	North West	E40000010	222	159	2276	0	0	0	0	48	2033
2020-12-16	England	E92000001	1796	1163	15465	77413	173462	3549	0	355	30128
2020-12-16	Northern Ireland	N92000002	41	25	652	2604	8016	0	0	13	617
2020-12-16	Scotland	S92000003	108	49	1031	9341	13111	0	0	31	1051
2020-12-16	Wales	W92000004	131	103	1513	4322	60743	0	0	34	3142
2020-12-17	London	E40000003	366	301	2607	0	0	0	0	63	10126
2020-12-17	South East	E40000005	309	159	2282	0	0	0	0	83	5913
2020-12-17	South West	E40000006	133	54	1025	0	0	0	0	32	1116
2020-12-17	East of England	E40000007	245	113	1770	0	0	0	0	45	4621
2020-12-17	Midlands	E40000008	369	257	3292	0	0	0	0	105	3799
2020-12-17	North East and Yorkshire	E40000009	231	145	2494	0	0	0	0	73	1820
2020-12-17	North West	E40000010	220	159	2271	0	0	0	0	36	1950
2020-12-17	England	E92000001	1873	1188	15741	75199	241983	2651	0	438	29586
2020-12-17	Northern Ireland	N92000002	45	26	633	2130	4682	0	0	14	604
2020-12-17	Scotland	S92000003	98	50	1012	8993	11709	0	0	34	914
2020-12-17	Wales	W92000004	128	102	1573	5197	14410	0	0	48	2776
2020-12-18	London	E40000003	357	311	2726	0	0	0	0	43	10770
2020-12-18	South East	E40000005	300	165	2372	0	0	0	0	66	6241
2020-12-18	South West	E40000006	90	56	1026	0	0	0	0	19	1247
2020-12-18	East of England	E40000007	192	116	1802	0	0	0	0	54	5127
2020-12-18	Midlands	E40000008	287	246	3289	0	0	0	0	118	3778
2020-12-18	North East and Yorkshire	E40000009	230	137	2396	0	0	0	0	84	2231
2020-12-18	North West	E40000010	216	159	2255	0	0	0	0	51	2098
2020-12-18	England	E92000001	1672	1190	15866	73617	253308	2718	0	436	31827
2020-12-18	Northern Ireland	N92000002	42	26	623	1910	8194	0	0	10	538
2020-12-18	Scotland	S92000003	87	50	1032	6000	9917	0	0	23	930
2020-12-18	Wales	W92000004	119	98	1585	5025	14620	0	0	47	2537
2020-12-19	London	E40000003	404	322	2909	0	0	0	0	47	7138
2020-12-19	South East	E40000005	379	168	2321	0	0	0	0	77	3964
2020-12-19	South West	E40000006	91	57	1051	0	0	0	0	27	775
2020-12-19	East of England	E40000007	233	124	1943	0	0	0	0	63	3395
2020-12-19	Midlands	E40000008	270	254	3293	0	0	0	0	81	2939
2020-12-19	North East and Yorkshire	E40000009	248	152	2413	0	0	0	0	61	1625
2020-12-19	North West	E40000010	187	162	2253	0	0	0	0	53	1660
2020-12-19	England	E92000001	1812	1239	16183	68787	315958	1662	0	409	21732
2020-12-19	Northern Ireland	N92000002	32	23	632	1876	4848	0	0	15	485
2020-12-19	Scotland	S92000003	93	53	1033	8890	12033	0	0	27	756
2020-12-19	Wales	W92000004	107	97	1605	5542	11659	0	0	34	2170
2020-12-20	London	E40000003	413	355	3067	0	0	0	0	51	8881
2020-12-20	South East	E40000005	347	183	2554	0	0	0	0	84	5998
2020-12-20	South West	E40000006	106	60	1076	0	0	0	0	20	1270
2020-12-20	East of England	E40000007	269	121	1954	0	0	0	0	61	4597
2020-12-20	Midlands	E40000008	364	243	3203	0	0	0	0	94	3908
2020-12-20	North East and Yorkshire	E40000009	256	149	2464	0	0	0	0	67	2171
2020-12-20	North West	E40000010	221	156	2315	0	0	0	0	46	1948
2020-12-20	England	E92000001	1976	1267	16633	58073	294284	480	0	427	28953
2020-12-20	Northern Ireland	N92000002	33	24	646	1583	5394	0	0	12	489
2020-12-20	Scotland	S92000003	69	58	1061	4720	23331	0	0	29	824
2020-12-20	Wales	W92000004	90	93	1652	4374	14249	0	0	35	2208
2020-12-21	London	E40000003	505	378	3367	0	0	0	0	61	13228
2020-12-21	South East	E40000005	354	196	2749	0	0	0	0	114	8908
2020-12-21	South West	E40000006	112	62	1112	0	0	0	0	26	1953
2020-12-21	East of England	E40000007	259	120	2163	0	0	0	0	72	6687
2020-12-21	Midlands	E40000008	398	257	3389	0	0	0	0	108	5368
2020-12-21	North East and Yorkshire	E40000009	272	149	2530	0	0	0	0	58	2989
2020-12-21	North West	E40000010	215	165	2399	0	0	0	0	55	3061
2020-12-21	England	E92000001	2115	1327	17709	57597	301141	2457	0	499	42606
2020-12-21	Northern Ireland	N92000002	56	24	650	1608	3558	0	0	17	722
2020-12-21	Scotland	S92000003	104	59	1078	5796	13751	0	0	24	1323
2020-12-21	Wales	W92000004	92	102	1683	3677	16802	0	0	37	2744
2020-12-22	London	E40000003	508	400	3559	0	0	0	0	73	13329
2020-12-22	South East	E40000005	368	197	2848	0	0	0	0	97	8351
2020-12-22	South West	E40000006	130	56	1102	0	0	0	0	26	1796
2020-12-22	East of England	E40000007	308	127	2205	0	0	0	0	57	6354
2020-12-22	Midlands	E40000008	364	252	3447	0	0	0	0	109	4886
2020-12-22	North East and Yorkshire	E40000009	294	154	2496	0	0	0	0	75	3011
2020-12-22	North West	E40000010	231	153	2406	0	0	0	0	52	2819
2020-12-22	England	E92000001	2203	1339	18063	76590	307705	2349	0	490	40921
2020-12-22	Northern Ireland	N92000002	48	23	642	2119	6898	0	0	10	724
2020-12-22	Scotland	S92000003	100	60	1045	8407	18123	0	0	28	1333
2020-12-22	Wales	W92000004	124	107	1727	4242	14857	0	0	35	2706
2020-12-23	London	E40000003	511	411	3578	0	0	0	0	66	12351
2020-12-23	South East	E40000005	321	209	2868	0	0	0	0	106	7011
2020-12-23	South West	E40000006	103	62	1108	0	0	0	0	19	1776
2020-12-23	East of England	E40000007	264	120	2085	0	0	0	0	72	5873
2020-12-23	Midlands	E40000008	314	260	3405	0	0	0	0	91	4732
2020-12-23	North East and Yorkshire	E40000009	250	148	2457	0	0	0	0	68	2710
2020-12-23	North West	E40000010	217	164	2333	0	0	0	0	57	2875
2020-12-23	England	E92000001	1980	1374	17834	71751	363140	3105	0	482	37698
2020-12-23	Northern Ireland	N92000002	51	22	633	2123	11201	0	0	15	808
2020-12-23	Scotland	S92000003	101	56	1025	9705	18167	0	0	33	1324
2020-12-23	Wales	W92000004	143	102	1720	4156	11465	0	0	34	2443
2020-12-24	London	E40000003	492	462	3966	0	0	0	0	65	9413
2020-12-24	South East	E40000005	327	217	2997	0	0	0	0	98	5715
2020-12-24	South West	E40000006	91	62	1106	0	0	0	0	27	1125
2020-12-24	East of England	E40000007	243	127	2186	0	0	0	0	77	4338
2020-12-24	Midlands	E40000008	294	264	3368	0	0	0	0	88	3546
2020-12-24	North East and Yorkshire	E40000009	192	139	2359	0	0	0	0	61	2028
2020-12-24	North West	E40000010	156	156	2245	0	0	0	0	70	2298
2020-12-24	England	E92000001	1795	1427	18227	64776	350486	3078	0	488	28719
2020-12-24	Northern Ireland	N92000002	46	22	621	0	0	0	0	15	625
2020-12-24	Scotland	S92000003	96	56	1008	9243	21376	0	0	36	1022
2020-12-24	Wales	W92000004	146	102	1712	5199	12043	0	0	45	1473
2020-12-25	London	E40000003	578	455	4019	0	0	0	0	87	4324
2020-12-25	South East	E40000005	329	220	2925	0	0	0	0	118	2475
2020-12-25	South West	E40000006	101	58	1031	0	0	0	0	30	568
2020-12-25	East of England	E40000007	242	130	2162	0	0	0	0	80	1734
2020-12-25	Midlands	E40000008	281	271	3228	0	0	0	0	97	1706
2020-12-25	North East and Yorkshire	E40000009	234	139	2233	0	0	0	0	61	902
2020-12-25	North West	E40000010	187	164	2103	0	0	0	0	62	914
2020-12-25	England	E92000001	1952	1437	17701	37949	272021	588	0	535	12674
2020-12-25	Northern Ireland	N92000002	45	22	638	1974	11669	0	0	7	341
2020-12-25	Scotland	S92000003	79	47	973	4477	10934	0	0	34	521
2020-12-25	Wales	W92000004	106	110	1597	0	0	0	0	32	643
2020-12-26	London	E40000003	607	489	4276	0	0	0	0	91	11850
2020-12-26	South East	E40000005	421	229	3126	0	0	0	0	111	7356
2020-12-26	South West	E40000006	114	56	1045	0	0	0	0	29	1820
2020-12-26	East of England	E40000007	254	130	2269	0	0	0	0	83	5735
2020-12-26	Midlands	E40000008	429	284	3233	0	0	0	0	111	4455
2020-12-26	North East and Yorkshire	E40000009	282	149	2257	0	0	0	0	77	2637
2020-12-26	North West	E40000010	191	161	2144	0	0	0	0	60	2650
2020-12-26	England	E92000001	2298	1498	18350	34955	191134	735	0	567	36692
2020-12-26	Northern Ireland	N92000002	49	22	669	0	0	0	0	10	718
2020-12-26	Scotland	S92000003	107	52	985	3311	3482	0	0	32	1058
2020-12-26	Wales	W92000004	73	110	1716	7566	29428	0	0	42	1893
2020-12-27	London	E40000003	629	520	4591	0	0	0	0	100	13144
2020-12-27	South East	E40000005	515	247	3370	0	0	0	0	132	8010
2020-12-27	South West	E40000006	113	51	1058	0	0	0	0	31	2221
2020-12-27	East of England	E40000007	382	146	2375	0	0	0	0	67	6549
2020-12-27	Midlands	E40000008	401	279	3329	0	0	0	0	100	5544
2020-12-27	North East and Yorkshire	E40000009	298	144	2328	0	0	0	0	86	3242
2020-12-27	North West	E40000010	234	169	2226	0	0	0	0	51	3521
2020-12-27	England	E92000001	2572	1556	19277	45330	273600	588	0	570	42456
2020-12-27	Northern Ireland	N92000002	59	22	702	1413	8462	0	0	14	1091
2020-12-27	Scotland	S92000003	142	54	993	4122	4697	0	0	31	1705
2020-12-27	Wales	W92000004	97	119	1782	2196	12882	0	0	29	2496
2020-12-28	London	E40000003	739	556	4957	0	0	0	0	101	10672
2020-12-28	South East	E40000005	423	258	3544	0	0	0	0	123	7914
2020-12-28	South West	E40000006	163	59	1103	0	0	0	0	33	2433
2020-12-28	East of England	E40000007	393	156	2524	0	0	0	0	89	5948
2020-12-28	Midlands	E40000008	506	278	3515	0	0	0	0	81	5625
2020-12-28	North East and Yorkshire	E40000009	309	159	2437	0	0	0	0	85	3555
2020-12-28	North West	E40000010	262	175	2346	0	0	0	0	76	3596
2020-12-28	England	E92000001	2795	1641	20426	48095	270010	642	0	588	40045
2020-12-28	Northern Ireland	N92000002	58	23	730	2017	5490	0	0	8	1392
2020-12-28	Scotland	S92000003	150	56	1040	5121	9058	0	0	30	1825
2020-12-28	Wales	W92000004	125	127	1843	2660	8689	0	0	49	2356
2020-12-29	London	E40000003	679	599	5371	0	0	0	0	111	19875
2020-12-29	South East	E40000005	504	284	3796	0	0	0	0	120	14666
2020-12-29	South West	E40000006	148	58	1124	0	0	0	0	31	4114
2020-12-29	East of England	E40000007	373	175	2922	0	0	0	0	82	11118
2020-12-29	Midlands	E40000008	562	285	3694	0	0	0	0	95	10050
2020-12-29	North East and Yorkshire	E40000009	363	156	2528	0	0	0	0	69	5652
2020-12-29	North West	E40000010	257	171	2352	0	0	0	0	64	6627
2020-12-29	England	E92000001	2886	1728	21787	53771	228615	1959	0	577	72526
2020-12-29	Northern Ireland	N92000002	73	24	767	2043	8582	0	0	11	2310
2020-12-29	Scotland	S92000003	154	65	1092	8004	11718	0	0	26	3149
2020-12-29	Wales	W92000004	136	122	1892	2119	8671	0	0	41	3563
2020-12-30	London	E40000003	681	640	5524	0	0	0	0	123	17314
2020-12-30	South East	E40000005	552	290	3949	0	0	0	0	145	12115
2020-12-30	South West	E40000006	220	67	1166	0	0	0	0	25	3181
2020-12-30	East of England	E40000007	332	197	3111	0	0	0	0	94	8750
2020-12-30	Midlands	E40000008	487	306	3876	0	0	0	0	123	9494
2020-12-30	North East and Yorkshire	E40000009	311	166	2573	0	0	0	0	56	5224
2020-12-30	North West	E40000010	278	188	2514	0	0	0	0	56	6423
2020-12-30	England	E92000001	2861	1854	22713	67992	279017	2448	0	624	62918
2020-12-30	Northern Ireland	N92000002	73	24	789	2100	12745	0	0	13	2232
2020-12-30	Scotland	S92000003	185	69	1133	10038	18257	0	0	32	2973
2020-12-30	Wales	W92000004	164	119	1901	3662	7532	0	0	50	2699
2020-12-31	London	E40000003	708	664	5685	0	0	0	0	129	12378
2020-12-31	South East	E40000005	404	301	4022	0	0	0	0	139	8455
2020-12-31	South West	E40000006	140	75	1177	0	0	0	0	31	2591
2020-12-31	East of England	E40000007	340	187	2788	0	0	0	0	102	6472
2020-12-31	Midlands	E40000008	435	305	3944	0	0	0	0	109	7547
2020-12-31	North East and Yorkshire	E40000009	300	169	2562	0	0	0	0	59	3726
2020-12-31	North West	E40000010	209	198	2550	0	0	0	0	73	5220
2020-12-31	England	E92000001	2536	1899	22728	63969	375375	2974	0	648	46700
2020-12-31	Northern Ireland	N92000002	71	27	781	0	0	0	0	10	1724
2020-12-31	Scotland	S92000003	170	70	1174	10471	17842	0	0	43	2379
2020-12-31	Wales	W92000004	141	126	1880	4814	10002	0	0	50	2010
2021-01-01	London	E40000003	796	657	5511	0	0	0	0	131	6734
2021-01-01	South East	E40000005	638	324	4034	0	0	0	0	115	5533
2021-01-01	South West	E40000006	173	74	1199	0	0	0	0	34	1834
2021-01-01	East of England	E40000007	386	199	2910	0	0	0	0	108	4022
2021-01-01	Midlands	E40000008	469	312	3808	0	0	0	0	103	4663
2021-01-01	North East and Yorkshire	E40000009	338	179	2532	0	0	0	0	91	2426
2021-01-01	North West	E40000010	210	195	2540	0	0	0	0	56	2856
2021-01-01	England	E92000001	3010	1940	22534	50253	311648	596	0	640	28217
2021-01-01	Northern Ireland	N92000002	70	27	813	3426	17187	0	0	13	1249
2021-01-01	Scotland	S92000003	137	73	1189	5667	15784	0	0	34	1167
2021-01-01	Wales	W92000004	154	122	1838	0	0	0	0	57	1211
2021-01-02	London	E40000003	828	713	5861	0	0	0	0	144	13621
2021-01-02	South East	E40000005	591	333	4231	0	0	0	0	136	9545
2021-01-02	South West	E40000006	168	79	1236	0	0	0	0	36	3027
2021-01-02	East of England	E40000007	453	208	3236	0	0	0	0	94	7286
2021-01-02	Midlands	E40000008	546	324	3959	0	0	0	0	119	9063
2021-01-02	North East and Yorkshire	E40000009	312	177	2624	0	0	0	0	73	4501
2021-01-02	North West	E40000010	247	183	2410	0	0	0	0	59	6905
2021-01-02	England	E92000001	3145	2017	23557	50475	298282	550	0	664	54204
2021-01-02	Northern Ireland	N92000002	58	25	840	1867	6657	0	0	14	1929
2021-01-02	Scotland	S92000003	150	78	1212	4482	12846	0	0	39	2219
2021-01-02	Wales	W92000004	85	136	1937	7894	27848	0	0	33	2087
2021-01-03	London	E40000003	865	772	6358	0	0	0	0	137	13124
2021-01-03	South East	E40000005	665	346	4501	0	0	0	0	136	8381
2021-01-03	South West	E40000006	190	83	1323	0	0	0	0	35	2796
2021-01-03	East of England	E40000007	438	221	3395	0	0	0	0	110	6505
2021-01-03	Midlands	E40000008	543	359	4065	0	0	0	0	94	7858
2021-01-03	North East and Yorkshire	E40000009	335	189	2710	0	0	0	0	67	4104
2021-01-03	North West	E40000010	315	211	2605	0	0	0	0	67	6555
2021-01-03	England	E92000001	3351	2181	24957	53527	327928	718	0	649	49557
2021-01-03	Northern Ireland	N92000002	75	22	878	1691	7032	0	0	12	1631
2021-01-03	Scotland	S92000003	137	81	1246	4410	9400	0	0	41	2223
2021-01-03	Wales	W92000004	86	136	1937	2763	10211	0	0	52	1809
2021-01-04	London	E40000003	830	814	6733	0	0	0	0	158	17217
2021-01-04	South East	E40000005	657	356	4730	0	0	0	0	165	12510
2021-01-04	South West	E40000006	272	97	1401	0	0	0	0	45	4164
2021-01-04	East of England	E40000007	479	261	3623	0	0	0	0	124	9351
2021-01-04	Midlands	E40000008	608	367	4499	0	0	0	0	125	11437
2021-01-04	North East and Yorkshire	E40000009	388	192	2828	0	0	0	0	68	5761
2021-01-04	North West	E40000010	353	223	2812	0	0	0	0	64	8215
2021-01-04	England	E92000001	3587	2310	26626	61534	350909	1989	0	752	69138
2021-01-04	Northern Ireland	N92000002	78	29	887	1632	6041	0	0	13	2007
2021-01-04	Scotland	S92000003	185	83	1282	6360	11976	0	0	35	2386
2021-01-04	Wales	W92000004	86	138	1966	2664	9992	0	0	37	2659
2021-01-05	London	E40000003	913	866	6816	0	0	0	0	177	14544
2021-01-05	South East	E40000005	637	364	4379	0	0	0	0	157	10389
2021-01-05	South West	E40000006	200	98	1414	0	0	0	0	42	3911
2021-01-05	East of England	E40000007	500	241	3520	0	0	0	0	138	7240
2021-01-05	Midlands	E40000008	655	377	4553	0	0	0	0	139	9370
2021-01-05	North East and Yorkshire	E40000009	378	190	2860	0	0	0	0	85	4548
2021-01-05	North West	E40000010	414	242	2925	0	0	0	0	78	7750
2021-01-05	England	E92000001	3697	2378	26467	85228	351847	2522	0	823	58106
2021-01-05	Northern Ireland	N92000002	81	34	895	2715	10423	0	0	8	1622
2021-01-05	Scotland	S92000003	194	93	1347	7861	13240	0	0	37	3061
2021-01-05	Wales	W92000004	146	140	1964	4306	8187	0	0	39	2384
2021-01-06	London	E40000003	977	908	7034	0	0	0	0	157	13529
